@RELATION svm_clf
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE class {pop,metal,disco,blues,reggae,classical,rock,hiphop,country,jazz}

@DATA
0.137855,0.016120,3.151270,0.250982,0.247045,1.269339,0.004201,0.241234,-24.037809,1.590102,0.400306,0.317337,0.075520,0.179872,-0.038266,0.080026,-0.082165,-0.043346,-0.134529,-0.070487,-0.116031,-0.108078,0.001409,-0.028110,-0.054897,0.010965,-0.031188,0.031948,-0.032014,0.007310,-0.020036,-0.004484,0.005029,-0.008368,0.011798,0.004232,0.002705,0.005481,-0.012866,0.002935,-0.008451,-0.005734,0.004273,0.024093,0.004752,0.041417,0.012093,0.021835,0.009955,0.031476,0.003783,0.005895,0.016546,0.028476,0.004059,0.020831,0.053737,0.011929,0.148786,0.057965,0.036884,0.466645,0.002144,0.126930,1.192013,0.442499,0.416922,0.352146,0.290358,0.249847,0.244731,0.230409,0.229143,0.201219,0.227356,0.218972,0.195249,0.095394,0.082301,0.062647,0.070079,0.044430,0.044053,0.037533,0.034173,0.033884,0.035560,0.031944,0.029642,0.029442,0.029460,0.028212,0.028468,0.025563,0.023039,0.025199,0.022640,0.021382,0.018930,0.022761,0.005960,0.026037,0.012308,0.016417,0.011087,0.023553,0.004584,0.005300,0.013907,0.021915,0.006060,0.008482,rock
0.144234,0.022977,3.180739,0.245545,0.230077,1.424432,0.004082,0.251978,-23.743516,0.808437,0.041571,0.642241,0.292486,0.325046,0.080962,0.111906,0.084666,0.047061,-0.057259,0.024581,-0.109107,-0.008442,-0.078429,-0.100211,0.025117,-0.021312,-0.044372,0.018595,-0.063907,0.008657,-0.038361,0.017566,-0.016295,-0.005186,0.004744,0.006865,0.008231,-0.006071,-0.019622,-0.002975,0.004303,0.008651,0.009396,0.015757,0.004562,0.026829,0.008997,0.016027,0.005689,0.042136,0.003750,0.004114,0.014684,0.022668,0.004102,0.019243,0.042632,0.014750,0.143557,0.043591,0.030450,0.393335,0.002097,0.094222,1.433590,0.543957,0.381943,0.365735,0.333600,0.281481,0.258916,0.254724,0.263832,0.257444,0.232752,0.209594,0.205362,0.106075,0.098034,0.077731,0.059792,0.053702,0.047454,0.050166,0.048402,0.038908,0.041720,0.039683,0.042350,0.034026,0.033460,0.029153,0.030607,0.028913,0.029685,0.024732,0.031081,0.025607,0.027697,0.013780,0.006757,0.021568,0.010228,0.015195,0.006249,0.041255,0.004448,0.004947,0.013478,0.019521,0.004463,0.010244,rock
0.069027,0.028026,3.215336,0.154201,0.199328,0.567682,0.004754,0.102314,-23.514028,2.269966,-0.347752,0.494221,-0.039431,-0.130063,-0.099472,0.254131,0.205693,0.099145,0.059527,0.061190,0.042453,-0.316847,-0.120084,-0.023119,0.022510,-0.008341,-0.007561,-0.032960,0.051964,-0.040038,-0.024951,0.039211,-0.013259,-0.002762,-0.004276,0.004415,-0.008889,0.017503,-0.014521,0.008948,-0.018677,0.028076,-0.020855,0.023773,0.005876,0.028826,0.011779,0.018183,0.005939,0.057850,0.001894,0.005892,0.008678,0.060805,0.017278,0.029916,0.017698,0.010873,0.090062,0.031933,0.036612,0.199643,0.002666,0.032920,0.692307,0.378749,0.311049,0.257880,0.205898,0.230646,0.220393,0.227081,0.211723,0.205638,0.218233,0.205950,0.177586,0.060471,0.066618,0.044492,0.051418,0.042603,0.039766,0.041117,0.040879,0.039423,0.033032,0.039612,0.037360,0.033994,0.037715,0.031307,0.027289,0.023652,0.026822,0.026033,0.024162,0.024758,0.021659,0.017954,0.005657,0.015274,0.008946,0.010951,0.005576,0.027232,0.002513,0.004178,0.007096,0.024975,0.012805,0.007491,rock
0.079060,0.032428,3.136447,0.153560,0.164834,0.761994,0.004147,0.137771,-23.292113,1.979821,1.051976,0.262159,-0.148927,0.123323,-0.150126,0.000681,-0.067653,-0.095712,-0.139044,-0.097142,-0.117612,-0.213394,0.021002,-0.061575,-0.196669,0.069329,-0.108072,0.048588,-0.090342,0.019763,-0.041410,0.022481,-0.003802,0.008017,0.005103,0.001879,-0.003762,0.000735,-0.023308,0.004771,-0.019509,0.003894,-0.005960,0.019093,0.007549,0.078756,0.014124,0.019276,0.007450,0.015104,0.001649,0.015133,0.036882,0.020952,0.001903,0.029171,0.024463,0.015078,0.099665,0.020942,0.018938,0.290979,0.002413,0.066281,0.839229,0.369332,0.253744,0.244866,0.259283,0.215897,0.205199,0.186462,0.175602,0.176896,0.178787,0.182546,0.169596,0.082594,0.052820,0.046661,0.042189,0.045626,0.040044,0.038206,0.043128,0.036553,0.033265,0.029329,0.032229,0.028029,0.025788,0.023736,0.027997,0.024448,0.025499,0.022040,0.022062,0.019358,0.019504,0.016493,0.006417,0.042972,0.016314,0.012552,0.006666,0.010989,0.001664,0.014376,0.024714,0.013181,0.001756,0.008868,rock
0.118321,0.016259,3.207650,0.214453,0.225750,1.165293,0.004222,0.185578,-23.698039,1.494715,0.020795,0.308889,-0.210394,0.485813,0.200811,-0.047277,0.150581,0.187872,0.073763,0.050787,0.151631,-0.129364,-0.111873,-0.061691,-0.021236,0.017129,0.045595,-0.016876,-0.058067,0.030077,0.000240,0.019238,-0.042306,0.028905,-0.020982,0.009582,-0.025254,0.011725,0.000110,0.013912,-0.016654,0.014767,0.005882,0.012452,0.005125,0.044350,0.004889,0.028136,0.014474,0.022685,0.015018,0.007502,0.009568,0.022226,0.006128,0.019625,0.032945,0.009002,0.135758,0.045785,0.033021,0.314135,0.002209,0.068473,0.750812,0.375461,0.264240,0.283373,0.250972,0.238021,0.248548,0.221328,0.218705,0.210852,0.203700,0.202240,0.195298,0.066316,0.065067,0.059905,0.052233,0.049746,0.043926,0.043335,0.034000,0.038270,0.031608,0.033463,0.032306,0.035010,0.030332,0.028115,0.028283,0.024024,0.025897,0.020779,0.022293,0.021254,0.020488,0.015304,0.004863,0.017420,0.004197,0.014901,0.012175,0.019210,0.013286,0.006591,0.007947,0.016073,0.006120,0.006092,rock
0.156543,0.021291,3.120863,0.269217,0.244385,1.366787,0.004214,0.268896,-23.796126,1.150746,0.609952,0.213007,0.125064,0.170759,0.209392,0.234945,0.149144,0.032693,-0.044800,-0.013886,0.021036,-0.036837,0.034247,-0.072750,-0.047422,-0.026329,-0.025447,0.000745,-0.027418,0.039487,-0.045138,0.044380,-0.013516,0.012325,-0.003363,0.018645,-0.020306,0.016220,-0.014744,0.007644,-0.012925,0.013373,0.003225,0.011307,0.004757,0.066764,0.007638,0.021888,0.005545,0.029418,0.001506,0.003735,0.011905,0.021492,0.004285,0.025188,0.062431,0.013313,0.223811,0.054141,0.027911,0.489782,0.002473,0.123882,1.038152,0.509410,0.375116,0.327442,0.323893,0.268791,0.269943,0.303840,0.247967,0.199069,0.211399,0.187695,0.160346,0.107251,0.079052,0.068134,0.057258,0.053651,0.051615,0.047205,0.040841,0.035747,0.041947,0.038196,0.032084,0.030843,0.030023,0.026912,0.025541,0.023462,0.021686,0.020899,0.022080,0.023218,0.019314,0.009653,0.007008,0.048278,0.010060,0.019198,0.005136,0.021649,0.001796,0.005009,0.012927,0.016082,0.005080,0.011649,rock
0.085357,0.032372,3.219031,0.155852,0.168935,0.876222,0.005155,0.145354,-22.578291,1.731176,0.182939,0.526609,0.124891,0.177778,0.013785,0.122057,0.108307,-0.036736,-0.106452,-0.145591,-0.008389,-0.222807,-0.099528,-0.067728,-0.047569,0.030596,-0.064718,0.044517,-0.036837,0.037411,-0.027546,0.034853,-0.006618,0.002266,-0.014707,0.019212,-0.055937,0.045467,-0.030196,0.028310,-0.017818,0.000632,0.001104,0.016129,0.005098,0.082957,0.021086,0.024842,0.008045,0.013638,0.005777,0.005792,0.012603,0.014373,0.004172,0.026323,0.024284,0.010629,0.060767,0.027955,0.021323,0.290808,0.002323,0.054093,0.646276,0.386068,0.261624,0.299843,0.257015,0.258832,0.213351,0.211313,0.197248,0.219987,0.194484,0.189139,0.163802,0.092993,0.070690,0.055069,0.058593,0.053414,0.048002,0.044252,0.036550,0.038346,0.036300,0.037680,0.036769,0.036568,0.034570,0.032871,0.028402,0.031769,0.028837,0.027091,0.032388,0.027645,0.027882,0.011840,0.004666,0.039868,0.016935,0.016302,0.007765,0.008773,0.007594,0.004815,0.009868,0.010770,0.004166,0.009582,rock
0.091559,0.024548,3.144240,0.192701,0.221906,0.730947,0.004283,0.151488,-23.984949,2.287157,0.130932,0.243048,0.231629,0.192524,-0.032678,0.230144,-0.038791,0.118733,0.020415,-0.015061,0.065134,-0.254024,-0.028239,-0.011359,-0.023669,-0.016900,-0.015079,0.036949,-0.010932,0.018281,-0.026264,0.006712,-0.005669,0.014120,0.001557,-0.003468,-0.004530,0.006576,-0.001780,0.006099,-0.012182,0.015929,-0.017075,0.011284,0.004799,0.074153,0.013488,0.019621,0.009533,0.038950,0.002663,0.004845,0.025417,0.041165,0.003126,0.028912,0.029429,0.010765,0.107106,0.038280,0.025803,0.275364,0.002051,0.086990,0.555566,0.327709,0.270778,0.226611,0.199777,0.197770,0.194675,0.193335,0.186680,0.191198,0.178916,0.183326,0.188922,0.059395,0.066605,0.052030,0.042608,0.041491,0.037750,0.037140,0.032540,0.030170,0.030231,0.026509,0.030285,0.026721,0.026913,0.027537,0.025325,0.025144,0.025114,0.024625,0.022006,0.022673,0.018647,0.009819,0.005120,0.035810,0.011121,0.014216,0.007496,0.029720,0.002515,0.003713,0.015635,0.021827,0.002697,0.010096,rock
0.053485,0.031727,3.068410,0.161892,0.217132,0.364381,0.010317,0.075947,-24.794015,2.722083,-0.009897,0.260871,0.178034,0.028426,0.213705,0.093144,-0.020726,0.031321,0.091883,0.085438,0.008207,-0.344313,0.032234,0.002679,0.011930,-0.024959,-0.005054,-0.034173,0.006537,0.005793,-0.000432,-0.011624,0.010479,0.002496,-0.008755,0.003517,0.012594,-0.008451,0.010339,-0.014692,0.009550,-0.001993,0.000981,0.014734,0.002195,0.123995,0.007352,0.010459,0.020503,0.094545,0.001166,0.005759,0.009331,0.025853,0.003062,0.048268,0.029818,0.032507,0.213729,0.057300,0.039154,0.265718,0.007213,0.082402,0.925023,0.479916,0.339151,0.220492,0.228519,0.198891,0.209530,0.184294,0.192888,0.175113,0.189252,0.182110,0.192388,0.074625,0.079162,0.058646,0.054740,0.047261,0.040977,0.037657,0.038798,0.034296,0.032889,0.032369,0.030541,0.029180,0.031271,0.028133,0.023002,0.024724,0.025797,0.024988,0.019541,0.020110,0.017310,0.018677,0.003351,0.084403,0.008647,0.008749,0.019548,0.059017,0.001721,0.007662,0.008744,0.018983,0.003947,0.019890,rock
0.120917,0.038947,3.146148,0.267041,0.274131,0.896737,0.005441,0.197601,-23.536849,2.165862,0.256234,0.104310,0.059008,0.067172,0.109170,0.006636,0.020540,0.216858,0.031565,0.048684,0.054063,-0.232729,0.067104,0.046269,-0.006676,-0.006313,0.004950,-0.022768,-0.005450,0.010781,-0.014670,-0.005460,-0.029663,0.010895,0.005344,-0.008579,0.000213,0.000886,0.008300,0.002316,-0.016828,-0.005238,0.021459,0.023610,0.002818,0.089535,0.004815,0.014712,0.011286,0.068609,0.001745,0.006593,0.014245,0.021917,0.007098,0.036584,0.068487,0.021041,0.131646,0.069696,0.025113,0.539632,0.003476,0.182421,0.952329,0.457644,0.364469,0.297748,0.264961,0.257740,0.237490,0.246417,0.227535,0.210390,0.229650,0.210124,0.177727,0.121347,0.080528,0.080944,0.065998,0.057361,0.048617,0.051452,0.043673,0.038029,0.036858,0.039399,0.033800,0.035950,0.035802,0.031142,0.028926,0.028001,0.029416,0.025326,0.022843,0.023547,0.022189,0.018187,0.003754,0.062000,0.006208,0.014390,0.009557,0.042498,0.002268,0.007042,0.012857,0.022585,0.008067,0.015268,rock
0.089219,0.021589,3.097247,0.200181,0.227866,0.661820,0.010034,0.159083,-25.801622,2.358658,0.185241,0.255339,-0.165621,-0.042823,-0.022794,-0.144831,-0.099513,-0.097872,-0.203939,-0.096414,-0.181029,-0.239418,-0.033748,0.023774,-0.080249,0.042962,-0.054077,0.005385,-0.035208,0.020515,-0.001678,-0.008768,0.010164,-0.020939,0.024273,-0.003900,0.006842,0.008087,-0.014952,0.018518,-0.008001,-0.004143,0.001354,0.040674,0.003701,0.059473,0.027628,0.013266,0.012966,0.043926,0.001184,0.005022,0.013184,0.022675,0.008918,0.032648,0.068114,0.014282,0.214961,0.092737,0.047659,0.536552,0.007061,0.183773,1.217822,0.546147,0.458984,0.362471,0.293729,0.248494,0.243013,0.243159,0.241031,0.232495,0.217720,0.224823,0.215465,0.119152,0.099774,0.064772,0.060705,0.047628,0.041211,0.045544,0.038122,0.032979,0.036188,0.035298,0.031181,0.031750,0.033070,0.031939,0.027859,0.029405,0.025619,0.024350,0.021707,0.018514,0.016221,0.036406,0.005463,0.049125,0.029195,0.016460,0.016053,0.039236,0.001549,0.004959,0.013192,0.021719,0.012675,0.013358,rock
0.187867,0.048930,3.228121,0.300085,0.264778,1.788490,0.003006,0.352689,-22.052091,0.799255,0.389822,0.361095,0.089308,0.225336,0.167087,0.046717,-0.014981,-0.064269,-0.060442,0.104068,0.090760,0.001691,-0.009469,-0.092364,-0.029953,-0.017430,0.002290,-0.011456,-0.013983,0.016835,0.008156,-0.002286,0.009478,0.002778,-0.027374,0.035235,-0.014726,0.004459,0.009409,-0.015849,0.025417,-0.010822,-0.011674,0.006657,0.002895,0.027360,0.010199,0.033318,0.007344,0.059720,0.002474,0.005818,0.006706,0.017159,0.002825,0.022273,0.058430,0.023447,0.107303,0.045277,0.019780,0.484347,0.001573,0.151831,0.650646,0.300375,0.281969,0.258639,0.242941,0.201493,0.199458,0.214894,0.210556,0.211699,0.206062,0.197933,0.173887,0.081263,0.069695,0.066287,0.061396,0.053929,0.050570,0.042010,0.042990,0.043130,0.041487,0.037771,0.042281,0.033679,0.033742,0.031443,0.030770,0.029676,0.026659,0.023943,0.025388,0.023337,0.023303,0.004984,0.003318,0.035058,0.009126,0.019964,0.007664,0.049435,0.002402,0.005546,0.006667,0.014619,0.002973,0.013945,rock
0.132669,0.021288,3.229281,0.234840,0.229839,1.284484,0.005245,0.228875,-23.799367,1.255342,0.100172,0.400848,-0.216161,-0.041195,-0.118968,-0.009397,-0.037930,0.089145,-0.083396,-0.039556,-0.112950,-0.082503,-0.100223,-0.028961,-0.066922,0.071690,-0.042340,0.028384,-0.019112,0.011236,-0.008378,0.008868,-0.027225,-0.003274,-0.000599,0.005319,-0.001590,0.025375,-0.013175,-0.008783,0.005680,-0.001579,0.007122,0.013430,0.004206,0.020111,0.018077,0.032582,0.008186,0.045421,0.002233,0.004747,0.011074,0.030059,0.007947,0.027191,0.069993,0.010854,0.073660,0.066590,0.029143,0.523513,0.003279,0.148577,0.603384,0.472874,0.322199,0.278832,0.261751,0.242954,0.245721,0.242848,0.218454,0.211317,0.225215,0.216263,0.217973,0.111668,0.068110,0.054121,0.050134,0.049493,0.046787,0.045579,0.043035,0.038043,0.043110,0.039667,0.037399,0.034949,0.033244,0.032044,0.032366,0.030896,0.031239,0.025968,0.025153,0.026592,0.021506,0.014133,0.004184,0.019358,0.020400,0.025891,0.007293,0.033313,0.002057,0.005304,0.011946,0.024370,0.007258,0.012746,rock
0.066623,0.031893,3.112534,0.159797,0.207768,0.553214,0.006452,0.098866,-22.988091,2.461113,-0.291524,0.198655,-0.035146,0.151122,0.065621,0.101870,-0.082689,-0.001739,-0.023758,-0.044851,0.011376,-0.333890,-0.115384,0.028063,-0.050271,0.016036,-0.019444,0.016235,-0.031352,0.045987,-0.036427,0.010521,0.003630,0.004419,-0.005479,0.007018,-0.014227,0.010721,-0.001419,0.006481,-0.011918,0.017359,-0.020081,0.020721,0.009569,0.047516,0.009215,0.026012,0.012667,0.031981,0.004749,0.006724,0.023758,0.027577,0.006150,0.022597,0.018859,0.017230,0.152470,0.040585,0.034525,0.256257,0.002657,0.051744,0.771313,0.370814,0.385262,0.287869,0.253858,0.213589,0.221282,0.233555,0.205867,0.195844,0.189992,0.188364,0.171923,0.074594,0.080257,0.069921,0.057364,0.038160,0.041580,0.044611,0.036330,0.035415,0.031601,0.030322,0.031680,0.029383,0.027624,0.027745,0.027567,0.025235,0.025055,0.020429,0.019695,0.020683,0.019903,0.012648,0.010201,0.028872,0.006779,0.017910,0.011085,0.032752,0.004497,0.005874,0.020360,0.017345,0.005564,0.009888,rock
0.177916,0.038084,3.175806,0.296942,0.263561,1.581592,0.002919,0.358267,-22.516482,1.383567,0.466549,0.226216,0.186595,0.063576,0.034943,-0.018338,0.065475,0.208549,0.117521,0.039536,-0.025367,-0.079488,0.055380,-0.026774,-0.012347,-0.018749,-0.001136,0.000223,0.001159,0.000836,0.017378,0.005850,-0.023721,0.029539,-0.007395,-0.001184,0.010002,0.010842,-0.006335,0.018156,-0.004046,-0.005974,-0.010418,0.008994,0.003849,0.042516,0.008704,0.019789,0.006660,0.039967,0.004691,0.008949,0.014174,0.046356,0.003650,0.022309,0.061480,0.022076,0.127998,0.055552,0.023572,0.479746,0.001786,0.161768,0.686992,0.291766,0.247790,0.205999,0.205451,0.205796,0.201500,0.195246,0.199908,0.177665,0.176039,0.193175,0.171003,0.073911,0.069255,0.060070,0.051769,0.043145,0.041581,0.039483,0.040188,0.035860,0.037650,0.034505,0.032701,0.035076,0.030147,0.027722,0.028573,0.026146,0.025528,0.021912,0.021114,0.020853,0.019696,0.007034,0.003385,0.029758,0.006165,0.013339,0.005706,0.038368,0.005789,0.009543,0.010726,0.030216,0.003052,0.010934,rock
0.175058,0.017712,3.191536,0.310169,0.291168,1.399503,0.003850,0.343932,-23.739874,1.622989,-0.096727,0.388958,0.021226,0.039028,0.109887,0.162806,0.016557,0.057915,-0.140003,0.055930,0.003538,-0.125754,-0.065536,0.003896,0.029687,0.021942,0.000994,0.000989,0.017663,0.025209,-0.008431,0.006343,-0.001879,-0.011100,0.019046,0.016740,0.002835,-0.004406,0.004489,0.009118,0.001690,0.002856,-0.013943,0.017663,0.007215,0.039545,0.012031,0.012011,0.011773,0.043319,0.004116,0.006173,0.011078,0.033259,0.004115,0.021284,0.062644,0.008861,0.118943,0.062910,0.025646,0.442722,0.001863,0.222982,0.741106,0.335454,0.402698,0.251879,0.275982,0.263599,0.239032,0.229684,0.226500,0.241821,0.243655,0.214894,0.192863,0.067708,0.092520,0.053816,0.061915,0.044535,0.045098,0.044158,0.045066,0.041188,0.033877,0.033735,0.032526,0.036465,0.035397,0.034024,0.031149,0.026709,0.026597,0.022878,0.025690,0.022899,0.025153,0.016554,0.007074,0.025603,0.011896,0.010588,0.011028,0.028486,0.005282,0.007325,0.009471,0.027101,0.005227,0.008600,rock
0.099034,0.045382,3.231635,0.217825,0.249984,0.724982,0.005446,0.156004,-22.811128,2.366235,-0.314335,0.232925,-0.017233,-0.128013,-0.211833,-0.179690,0.001008,0.110242,-0.012198,0.026909,0.015285,-0.313558,-0.100964,0.059536,-0.009881,0.019875,-0.040388,0.002268,0.017520,-0.042711,0.036161,-0.008066,-0.022987,-0.004043,0.009482,-0.009602,0.002302,0.027876,0.000973,0.004552,-0.004249,0.013942,-0.001120,0.023415,0.003130,0.017998,0.014317,0.028594,0.010686,0.061399,0.003227,0.009583,0.010948,0.034435,0.015901,0.027847,0.052820,0.013101,0.052781,0.067468,0.035866,0.373412,0.003201,0.136028,0.569687,0.396345,0.376652,0.298303,0.251309,0.255913,0.237506,0.235429,0.228710,0.249615,0.230259,0.231040,0.214641,0.083948,0.110793,0.056357,0.084229,0.058813,0.052854,0.057791,0.051697,0.046857,0.046186,0.041811,0.044288,0.040852,0.041218,0.044909,0.037948,0.036446,0.031768,0.035829,0.027841,0.028851,0.028107,0.019207,0.004541,0.012432,0.014777,0.021716,0.011007,0.036827,0.005370,0.010291,0.009957,0.029098,0.017499,0.010641,rock
0.086459,0.021004,3.163995,0.214644,0.260750,0.568811,0.004958,0.129595,-24.571105,2.998519,-0.014777,0.497528,0.147497,-0.015587,0.020858,-0.051654,-0.271571,0.014777,0.083263,0.067624,0.003554,-0.356458,-0.014765,0.050342,0.022615,0.034335,-0.052825,0.021091,-0.013217,0.010932,0.000228,-0.023523,-0.001423,0.022981,-0.012412,0.007341,0.005046,0.000724,-0.006454,0.000854,-0.004953,-0.003167,-0.003790,0.027797,0.004162,0.046043,0.017515,0.030651,0.017337,0.052515,0.001745,0.005530,0.021361,0.026227,0.004863,0.027706,0.046312,0.010716,0.128942,0.081447,0.046723,0.337992,0.003212,0.136838,0.781106,0.424892,0.445994,0.301622,0.261988,0.226877,0.220149,0.230905,0.227051,0.211971,0.202809,0.230643,0.211109,0.077467,0.098145,0.052856,0.063509,0.044853,0.044045,0.036087,0.035635,0.032506,0.037214,0.034446,0.030449,0.034272,0.027741,0.031582,0.028839,0.030168,0.026327,0.022748,0.026016,0.020164,0.024039,0.020333,0.004906,0.026075,0.013563,0.016199,0.013977,0.026481,0.002064,0.004871,0.015820,0.018503,0.005046,0.007013,rock
0.134871,0.022838,3.167304,0.251815,0.260110,1.242935,0.004820,0.233179,-23.121268,1.516443,-0.022078,0.473299,-0.023552,0.082673,0.118793,0.149560,0.099231,0.015933,-0.053843,0.020689,-0.039249,-0.135140,-0.107288,-0.042053,-0.004155,0.012127,-0.015103,0.001607,-0.011949,0.026783,-0.023643,0.016142,-0.014321,-0.006874,-0.001122,0.000756,-0.007990,0.004640,0.007169,0.009642,-0.008934,-0.003044,-0.000651,0.019704,0.009128,0.039119,0.010376,0.013585,0.011567,0.036513,0.007188,0.005442,0.011833,0.035054,0.004539,0.020231,0.050891,0.010524,0.123904,0.062669,0.038855,0.377441,0.002427,0.151155,0.658363,0.298634,0.313731,0.270001,0.251119,0.257340,0.237273,0.225943,0.247485,0.226809,0.226034,0.220291,0.210231,0.070679,0.075061,0.057805,0.058424,0.047460,0.046053,0.044074,0.042412,0.041213,0.037210,0.036225,0.032905,0.034161,0.036657,0.030916,0.032401,0.028626,0.027126,0.023324,0.023764,0.024019,0.025028,0.014989,0.009507,0.026671,0.009219,0.010677,0.011612,0.029516,0.009078,0.005676,0.010011,0.026891,0.005684,0.009224,rock
0.069508,0.025522,3.158979,0.187048,0.245537,0.407508,0.007650,0.095281,-24.704981,3.148261,0.233383,0.099360,-0.259016,-0.268841,0.047069,0.208783,0.076165,0.138593,0.033159,0.070632,0.014919,-0.386408,0.027339,0.093098,-0.071142,0.058295,-0.002930,-0.050556,0.049854,0.018614,-0.035598,0.026612,-0.015143,0.006506,0.002502,0.010289,0.000021,0.004779,-0.000229,-0.000868,-0.011408,0.012211,-0.027407,0.017667,0.031119,0.035896,0.012109,0.012770,0.010462,0.040001,0.002189,0.017654,0.020973,0.040239,0.003416,0.028287,0.035673,0.013221,0.116823,0.057441,0.033635,0.285237,0.005055,0.088985,1.163119,0.629837,0.440110,0.327625,0.312114,0.308830,0.268870,0.274120,0.257009,0.276703,0.209754,0.216869,0.228505,0.098763,0.087604,0.069532,0.066957,0.054029,0.057581,0.068893,0.054551,0.046656,0.047042,0.041686,0.040273,0.033672,0.030574,0.030052,0.031916,0.029112,0.028936,0.024554,0.025686,0.022906,0.024597,0.021646,0.033168,0.029092,0.014398,0.011542,0.012810,0.042420,0.003761,0.017869,0.018773,0.029395,0.004955,0.010270,rock
